GEOID10,TRBL_10,TRBL_STR_10,TRACT_10,BLOCK_10,BG,TRBG_10,WATER,URBAN_VILLAGE_NUMBER,URBAN_VILLAGE_NAME,URBAN_VILLAGE_TYPE,CRA_NO,CRA_NAME,NEIGHBORHOODS_INCLUDED,NEIGHBORHOOD_DISTRICT_NUMBER,NEIGHBORHOOD_DISTRICT_NAME
530330058014022,5801.4022,5801.4022,5801,4022,4,5801.4,0,501,Ballard-Interbay-Northend,Manufacturing Industrial,12.2,Interbay,Interbay,12,Magnolia/Queen Anne
530330075002008,7500.2008,7500.2008,7500,2008,2,7500.2,0,414.2,Pike/Pine,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330109002087,10900.2087,10900.2087,10900,2087,2,10900.2,0,0,Outside Villages,Outside Villages,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330026004004,2600.4004,2600.4004,2600,4004,4,2600.4,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330078001005,7800.1005,7800.1005,7800,1005,1,7800.1,1,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330112003015,11200.3015,11200.3015,11200,3015,3,11200.3,0,502,Greater Duwamish,Manufacturing Industrial,3.1,South Park,South Park,3,Greater Duwamish
530330043013019,4301.3019,4301.3019,4301,3019,3,4301.3,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330078001024,7800.1024,7800.1024,7800,1024,1,7800.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330114021026,11402.1026,11402.1026,11402,1026,1,11402.1,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330089001016,8900.1016,8900.1016,8900,1016,1,8900.1,0,0,Outside Villages,Outside Villages,5.1,Madrona/Leschi,"Madrona, Leschi, Harrison/Denny-Blaine",5,Central
530330047002016,4700.2016,4700.2016,4700,2016,2,4700.2,0,0,Outside Villages,Outside Villages,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330070003007,7000.3007,7000.3007,7000,3007,3,7000.3,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330036002006,3600.2006,3600.2006,3600,2006,2,3600.2,0,202,Roosevelt,Residential Urban Village,9.4,Green Lake,"Green Lake, Meridian, Roosevelt, Woodland Park",9,Northwest
530330097021006,9702.1006,9702.1006,9702,1006,1,9702.1,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330033003006,3300.3006,3300.3006,3300,3006,3,3300.3,0,303,Ballard,Hub Urban Village,10.2,Whittier Heights,"Whittier Heights, Loyal Heights, Crown Hill",10,Ballard
530330113002011,11300.2011,11300.2011,11300,2011,2,11300.2,0,127,Westwood-Highland Park,Residential Urban Village,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330017013007,1701.3007,1701.3007,1701,3007,3,1701.3,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330080012000,8001.2,8001.2000,8001,2000,2,8001.2,0,413.1,Belltown,Urban Center Village,13.1,Belltown,"Belltown, Denny Regrade",13,Downtown
530330063001016,6300.1016,6300.1016,6300,1016,1,6300.1,0,0,Outside Villages,Outside Villages,6.5,Madison Park,"Madison Park, Broadmoor, Washington Park, Harrison/Denny-Blaine",6,East
530330097011006,9701.1006,9701.1006,9701,1006,1,9701.1,0,0,Outside Villages,Outside Villages,1.4,Alki/Admiral,"Alki, Admiral",1,Southwest
530330076002006,7600.2006,7600.2006,7600,2006,2,7600.2,0,131,Madison-Miller,Residential Urban Village,6.4,Miller Park,"Madison-Miller, Miller Park, Capitol Hill, Stevens",6,East
530330088002018,8800.2018,8800.2018,8800,2018,2,8800.2,0,0,Outside Villages,Outside Villages,5.3,Central Area/Squire Park,"Central Area, Mann, Minor, Squire Park",5,Central
530330048003004,4800.3004,4800.3004,4800,3004,3,4800.3,0,501,Ballard-Interbay-Northend,Manufacturing Industrial,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330012005013,1200.5013,1200.5013,1200,5013,5,1200.5,0,301,Northgate,Urban Center,8.1,Northgate/Maple Leaf,"Maple Leaf, Northgate, Pinehurst",8,North
530330057004016,5700.4016,5700.4016,5700,4016,4,5700.4,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330047002015,4700.2015,4700.2015,4700,2015,2,4700.2,0,0,Outside Villages,Outside Villages,10.4,Ballard,"Ballard, West Woodland, Adams",10,Ballard
530330064002007,6400.2007,6400.2007,6400,2007,2,6400.2,0,0,Outside Villages,Outside Villages,6.4,Miller Park,"Madison-Miller, Miller Park, Capitol Hill, Stevens",6,East
530330044001020,4400.102,4400.1020,4400,1020,1,4400.1,0,0,Outside Villages,Outside Villages,7.2,University District,"University District, Cowen Park, Ravenna",7,Northeast
530330114012008,11401.2008,11401.2008,11401,2008,2,11401.2,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330105003005,10500.3005,10500.3005,10500,3005,3,10500.3,0,0,Outside Villages,Outside Villages,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330091001019,9100.1019,9100.1019,9100,1019,1,9100.1,0,413.5,Chinatown-International District,Urban Center Village,13.3,Pioneer Square/International District,"Pioneer Square, International District, Chinatown, Little Saigon, ID, Chinatown-International District",13,Downtown
530330065003017,6500.3017,6500.3017,6500,3017,3,6500.3,0,0,Outside Villages,Outside Villages,6.3,North Capitol Hill,"North Capitol Hill, Capitol Hill, North Broadway",6,East
530330003001021,300.1021,300.1021,300,1021,1,300.1,0,0,Outside Villages,Outside Villages,9.5,Haller Lake,"Haller Lake, Pinehurst",9,Northwest
530330048004006,4800.4006,4800.4006,4800,4006,4,4800.4,0,0,Outside Villages,Outside Villages,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330118006018,11800.6018,11800.6018,11800,6018,6,11800.6,0,204,Rainier Beach,Residential Urban Village,4.1,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",4,Southeast
530330119003019,11900.3019,11900.3019,11900,3019,3,11900.3,0,0,Outside Villages,Outside Villages,4.1,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",4,Southeast
530330059004011,5900.4011,5900.4011,5900,4011,4,5900.4,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330076002000,7600.2,7600.2000,7600,2000,2,7600.2,0,0,Outside Villages,Outside Villages,6.4,Miller Park,"Madison-Miller, Miller Park, Capitol Hill, Stevens",6,East
530330108002005,10800.2005,10800.2005,10800,2005,2,10800.2,0,0,Outside Villages,Outside Villages,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
530330024001001,2400.1001,2400.1001,2400,1001,1,2400.1,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330099004092,9900.4092,9900.4092,9900,4092,4,9900.4,0,0,Outside Villages,Outside Villages,2.1,North Delridge,"North Delridge, Pigeon Point, Avalon, Luna Park, Harbor Island",2,Delridge Neighborhoods
530330031005034,3100.5034,3100.5034,3100,5034,5,3100.5,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330115002003,11500.2003,11500.2003,11500,2003,2,11500.2,0,0,Outside Villages,Outside Villages,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330103004013,10300.4013,10300.4013,10300,4013,4,10300.4,0,111,Columbia City,Residential Urban Village,4.2,Columbia City,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",4,Southeast
530330054001003,5400.1003,5400.1003,5400,1003,1,5400.1,0,203,Wallingford,Residential Urban Village,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330110023012,11002.3012,11002.3012,11002,3012,3,11002.3,0,0,Outside Villages,Outside Villages,3.4,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",3,Greater Duwamish
530330096005019,9600.5019,9600.5019,9600,5019,5,9600.5,0,0,Outside Villages,Outside Villages,1.4,Alki/Admiral,"Alki, Admiral",1,Southwest
530330016003014,1600.3014,1600.3014,1600,3014,3,1600.3,0,103,Crown Hill,Residential Urban Village,10.1,North Beach/Blue Ridge,"Crown Hill, North Beach, Blue Ridge",10,Ballard
530330064002010,6400.201,6400.2010,6400,2010,2,6400.2,0,0,Outside Villages,Outside Villages,6.4,Miller Park,"Madison-Miller, Miller Park, Capitol Hill, Stevens",6,East
530330100023025,10002.3025,10002.3025,10002,3025,3,10002.3,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330109002070,10900.207,10900.2070,10900,2070,2,10900.2,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330004024009,402.4009,402.4009,402,4009,4,402.4,0,0,Outside Villages,Outside Villages,9.1,Broadview/Bitter Lake,"Broadview, Bitter Lake",9,Northwest
530330119002002,11900.2002,11900.2002,11900,2002,2,11900.2,0,0,Outside Villages,Outside Villages,4.1,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",4,Southeast
530330100013012,10001.3012,10001.3012,10001,3012,3,10001.3,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330098001024,9800.1024,9800.1024,9800,1024,1,9800.1,0,113,Admiral,Residential Urban Village,1.3,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",1,Southwest
530330114023006,11402.3006,11402.3006,11402,3006,3,11402.3,0,0,Outside Villages,Outside Villages,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330062002042,6200.2042,6200.2042,6200,2042,2,6200.2,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330111022001,11102.2001,11102.2001,11102,2001,2,11102.2,0,0,Outside Villages,Outside Villages,4.3,Seward Park,"Seward Park, Hillman City",4,Southeast
530330118004001,11800.4001,11800.4001,11800,4001,4,11800.4,0,204,Rainier Beach,Residential Urban Village,4.1,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",4,Southeast
530330087003014,8700.3014,8700.3014,8700,3014,3,8700.3,0,109,23rd & Union-Jackson,Residential Urban Village,5.3,Central Area/Squire Park,"Central Area, Mann, Minor, Squire Park",5,Central
530330054003012,5400.3012,5400.3012,5400,3012,3,5400.3,0,302,Fremont,Hub Urban Village,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330109001035,10900.1035,10900.1035,10900,1035,1,10900.1,0,502,Greater Duwamish,Manufacturing Industrial,3.2,Georgetown,Georgetown,3,Greater Duwamish
530330038001006,3800.1006,3800.1006,3800,1006,1,3800.1,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330061003011,6100.3011,6100.3011,6100,3011,3,6100.3,0,0,Outside Villages,Outside Villages,7.1,Montlake/Portage Bay,"Montlake, Portage Bay, Interlaken Park, Eastlake, Roanoke Park, Washington Park",7,Northeast
530330084002001,8400.2001,8400.2001,8400,2001,2,8400.2,0,414.3,First Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330108001003,10800.1003,10800.1003,10800,1003,1,10800.1,0,502,Greater Duwamish,Manufacturing Industrial,2.3,Riverview,"Riverview, Delridge",2,Delridge Neighborhoods
530330113001014,11300.1014,11300.1014,11300,1014,1,11300.1,0,502,Greater Duwamish,Manufacturing Industrial,2.5,Highland Park,"Highland Park, Westwood, White Center, South Delridge",2,Delridge Neighborhoods
530330013003016,1300.3016,1300.3016,1300,3016,3,1300.3,0,0,Outside Villages,Outside Villages,9.2,Licton Springs,Licton Springs,9,Northwest
530330107012017,10701.2017,10701.2017,10701,2017,2,10701.2,0,0,Outside Villages,Outside Villages,2.2,High Point,"High Point, Delridge",2,Delridge Neighborhoods
530330060002034,6000.2034,6000.2034,6000,2034,2,6000.2,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330048003037,4800.3037,4800.3037,4800,3037,3,4800.3,0,0,Outside Villages,Outside Villages,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330072001032,7200.1032,7200.1032,7200,1032,1,7200.1,0,312,South Lake Union,Urban Center,11.3,Cascade/Eastlake,"South Lake Union, Eastlake, Cascade, Denny Triangle",11,Lake Union
530330101001009,10100.1009,10100.1009,10100,1009,1,10100.1,0,0,Outside Villages,Outside Villages,4.2,Columbia City,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",4,Southeast
530330063001000,6300.1,6300.1000,6300,1000,1,6300.1,1,0,Outside Villages,Outside Villages,6.5,Madison Park,"Madison Park, Broadmoor, Washington Park, Harrison/Denny-Blaine",6,East
530330057001053,5700.1053,5700.1053,5700,1053,1,5700.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330049001018,4900.1018,4900.1018,4900,1018,1,4900.1,0,0,Outside Villages,Outside Villages,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330073002015,7300.2015,7300.2015,7300,2015,2,7300.2,0,413.2,Denny Triangle,Urban Center Village,11.3,Cascade/Eastlake,"South Lake Union, Eastlake, Cascade, Denny Triangle",11,Lake Union
530330081002026,8100.2026,8100.2026,8100,2026,2,8100.2,0,413.3,Commercial Core,Urban Center Village,13.2,Downtown Commercial Core,"Downtown Commercial Core, West Edge, Central Business District, Pike Place Market, Pioneer Square",13,Downtown
530330007003010,700.301,700.3010,700,3010,3,700.3,0,0,Outside Villages,Outside Villages,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330097011021,9701.1021,9701.1021,9701,1021,1,9701.1,0,0,Outside Villages,Outside Villages,1.4,Alki/Admiral,"Alki, Admiral",1,Southwest
530330093003168,9300.3168,9300.3168,9300,3168,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330087001001,8700.1001,8700.1001,8700,1001,1,8700.1,0,109,23rd & Union-Jackson,Residential Urban Village,5.3,Central Area/Squire Park,"Central Area, Mann, Minor, Squire Park",5,Central
530330027004024,2700.4024,2700.4024,2700,4024,4,2700.4,0,0,Outside Villages,Outside Villages,9.4,Green Lake,"Green Lake, Meridian, Roosevelt, Woodland Park",9,Northwest
530330056002020,5600.202,5600.2020,5600,2020,2,5600.2,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330007002000,700.2,700.2000,700,2000,2,700.2,0,201,Lake City,Hub Urban Village,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330049003012,4900.3012,4900.3012,4900,3012,3,4900.3,0,302,Fremont,Hub Urban Village,11.1,Fremont,"Fremont, Wallingford, Northlake",11,Lake Union
530330074021010,7402.101,7402.1010,7402,1010,1,7402.1,0,414.1,Capitol Hill,Urban Center Village,6.2,Capitol Hill,"Capitol Hill, Pike/Pine, Broadway, First Hill",6,East
530330100024016,10002.4016,10002.4016,10002,4016,4,10002.4,0,0,Outside Villages,Outside Villages,3.6,North Beacon Hill/Jefferson Park,"North Beacon Hill, Jefferson Park",3,Greater Duwamish
530330093002033,9300.2033,9300.2033,9300,2033,2,9300.2,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330042001023,4200.1023,4200.1023,4200,1023,1,4200.1,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330035002003,3500.2003,3500.2003,3500,2003,2,3500.2,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330086002021,8600.2021,8600.2021,8600,2021,2,8600.2,0,414.4,12th Avenue,Urban Center Village,6.1,First Hill,"First Hill, Yesler Terrace, Squire Park",6,East
530330024001000,2400.1,2400.1000,2400,1000,1,2400.1,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330053022001,5302.2001,5302.2001,5302,2001,2,5302.2,0,401.4,University Campus,Urban Center Village,7.2,University District,"University District, Cowen Park, Ravenna",7,Northeast
530330070004001,7000.4001,7000.4001,7000,4001,4,7000.4,0,106,Upper Queen Anne,Residential Urban Village,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330019003001,1900.3001,1900.3001,1900,3001,3,1900.3,0,0,Outside Villages,Outside Villages,8.1,Northgate/Maple Leaf,"Maple Leaf, Northgate, Pinehurst",8,North
530330106001003,10600.1003,10600.1003,10600,1003,1,10600.1,0,0,Outside Villages,Outside Villages,1.2,Fauntleroy/Seaview,"Fauntleroy, Gatewood, Morgan Junction, Lincoln Park, Seaview, Fairmount Park",1,Southwest
530330022004000,2200.4,2200.4000,2200,4000,4,2200.4,0,0,Outside Villages,Outside Villages,7.4,Wedgwood/View Ridge,"Wedgwood, View Ridge, Bryant, Matthews Beach",7,Northeast
530330032001009,3200.1009,3200.1009,3200,1009,1,3200.1,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330053011009,5301.1009,5301.1009,5301,1009,1,5301.1,0,401.1,University District Northwest,Urban Center Village,7.2,University District,"University District, Cowen Park, Ravenna",7,Northeast
530330093003034,9300.3034,9300.3034,9300,3034,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330032006001,3200.6001,3200.6001,3200,6001,6,3200.6,0,0,Outside Villages,Outside Villages,10.3,Sunset Hill/Loyal Heights,"Sunset Hill, Golden Gardens, Loyal Heights, Shilshole",10,Ballard
530330056001018,5600.1018,5600.1018,5600,1018,1,5600.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
530330060002021,6000.2021,6000.2021,6000,2021,2,6000.2,0,0,Outside Villages,Outside Villages,12.3,Queen Anne,"Queen Anne, Lower Queen Anne, Uptown, Seattle Center, Westlake",12,Magnolia/Queen Anne
530330010002008,1000.2008,1000.2008,1000,2008,2,1000.2,0,0,Outside Villages,Outside Villages,8.3,Cedar Park/Meadowbrook,"Cedar Park, Lake City, Meadowbrook, Matthews Beach",8,North
530330095003008,9500.3008,9500.3008,9500,3008,3,9500.3,0,0,Outside Villages,Outside Villages,4.4,Mt. Baker/North Rainier,"Mt. Baker, North Rainier, Atlantic",4,Southeast
530330025001012,2500.1012,2500.1012,2500,1012,1,2500.1,0,0,Outside Villages,Outside Villages,7.3,Ravenna/Bryant,"Ravenna, Bryant, Roosevelt, View Ridge, Hawthorne Hills, Windermere, University District",7,Northeast
530330114021008,11402.1008,11402.1008,11402,1008,1,11402.1,0,127,Westwood-Highland Park,Residential Urban Village,2.4,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",2,Delridge Neighborhoods
530330013003001,1300.3001,1300.3001,1300,3001,3,1300.3,0,101,Aurora-Licton Springs,Residential Urban Village,9.2,Licton Springs,Licton Springs,9,Northwest
530330099004070,9900.407,9900.4070,9900,4070,4,9900.4,0,502,Greater Duwamish,Manufacturing Industrial,2.1,North Delridge,"North Delridge, Pigeon Point, Avalon, Luna Park, Harbor Island",2,Delridge Neighborhoods
530330093003042,9300.3042,9300.3042,9300,3042,3,9300.3,0,502,Greater Duwamish,Manufacturing Industrial,3.3,Duwamish/SODO,"Duwamish, SODO, Pioneer Square",3,Greater Duwamish
530330007001001,700.1001,700.1001,700,1001,1,700.1,0,201,Lake City,Hub Urban Village,8.2,Olympic Hills/Victory Heights,"Lake City, Victory Heights, Olympic Hills, Pinehurst, Jackson Park",8,North
530330088002021,8800.2021,8800.2021,8800,2021,2,8800.2,0,109,23rd & Union-Jackson,Residential Urban Village,5.3,Central Area/Squire Park,"Central Area, Mann, Minor, Squire Park",5,Central
530330035003006,3500.3006,3500.3006,3500,3006,3,3500.3,0,0,Outside Villages,Outside Villages,9.3,Greenwood/Phinney Ridge,"Greenwood, Phinney Ridge, Woodland Park, Crown Hill",9,Northwest
530330057001031,5700.1031,5700.1031,5700,1031,1,5700.1,0,0,Outside Villages,Outside Villages,12.1,Magnolia,"Magnolia, Discovery Park, Briarcliff, Lawton Park",12,Magnolia/Queen Anne
